Library,Variant,Operation,DimLabel,n,sw_stat,sw_p_value,normal,Dimension
STJRefGen,Escape,Serialize,E100,15,0.5649945913117517,1.2365178773797441e-5,FALSE,string_composition
STJRefGen,UnicodeEscape,Deserialize,A0,15,0.7568479362447442,0.0010816888497391954,FALSE,string_composition
STJRefGen,UnicodeEscape,Deserialize,UE5,15,0.6804489918272763,1.5474711860181888e-4,FALSE,string_composition
STJRefGen,UnicodeEscape,Deserialize,UE10,15,0.6637390336671312,1.0443941237902782e-4,FALSE,string_composition
STJRefGen,UnicodeEscape,Deserialize,UE25,15,0.8579340501687382,0.022535457358866307,FALSE,string_composition
STJRefGen,UnicodeEscape,Deserialize,UE50,15,0.8298013310266088,0.009104877491707002,FALSE,string_composition
STJRefGen,UnicodeEscape,Deserialize,UE100,15,0.7709582103836392,0.0015960859594475738,FALSE,string_composition
STJRefGen,UnicodeEscape,Serialize,A0,15,0.9189779157301242,0.18583812838576572,TRUE,string_composition
STJRefGen,UnicodeEscape,Serialize,UE5,15,0.707544256431691,2.995918999918272e-4,FALSE,string_composition
STJRefGen,UnicodeEscape,Serialize,UE10,15,0.738672851366194,6.650497840449643e-4,FALSE,string_composition
STJRefGen,UnicodeEscape,Serialize,UE25,15,0.8110677822046093,0.005116608746001613,FALSE,string_composition
STJRefGen,UnicodeEscape,Serialize,UE50,15,0.8717190626565484,0.03576296012767471,FALSE,string_composition
STJRefGen,UnicodeEscape,Serialize,UE100,15,0.5353338782607691,6.87858708764859e-6,FALSE,string_composition
STJSrcGen,Unicode,Deserialize,A0,16,0.5358189894450507,4.260672706523229e-6,FALSE,string_composition
STJSrcGen,Unicode,Deserialize,U5,15,0.6517489707887432,7.9261860448518e-5,FALSE,string_composition
STJSrcGen,Unicode,Deserialize,U10,15,0.7001689181376873,0.00024954746503613783,FALSE,string_composition
STJSrcGen,Unicode,Deserialize,U25,15,0.7334533740963816,5.800400708380553e-4,FALSE,string_composition
STJSrcGen,Unicode,Deserialize,U50,15,0.9117110148609242,0.14384213116641148,TRUE,string_composition
STJSrcGen,Unicode,Deserialize,U100,15,0.724076881826709,4.551188186633371e-4,FALSE,string_composition
STJSrcGen,Unicode,Serialize,A0,15,0.8094010411461251,0.004865863501697816,FALSE,string_composition
STJSrcGen,Unicode,Serialize,U5,15,0.6926122243098773,2.0741109467082132e-4,FALSE,string_composition
STJSrcGen,Unicode,Serialize,U10,15,0.7998556125240638,0.003660625825385944,FALSE,string_composition
STJSrcGen,Unicode,Serialize,U25,15,0.6248001677372941,4.341257702110713e-5,FALSE,string_composition
STJSrcGen,Unicode,Serialize,U50,15,0.6301381363402093,4.8817447127859596e-5,FALSE,string_composition
STJSrcGen,Unicode,Serialize,U100,15,0.9007966517846445,0.09787815450204745,TRUE,string_composition
STJSrcGen,Escape,Deserialize,A0,16,0.5358189894450507,4.260672706523229e-6,FALSE,string_composition
STJSrcGen,Escape,Deserialize,E5,15,0.4699842704048327,2.033282694057102e-6,FALSE,string_composition
STJSrcGen,Escape,Deserialize,E10,15,0.6843246032090312,1.6977857892323944e-4,FALSE,string_composition
STJSrcGen,Escape,Deserialize,E25,15,0.6596276539672044,9.495864080730793e-5,FALSE,string_composition
STJSrcGen,Escape,Deserialize,E50,15,0.8071731488019207,0.004550954865399827,FALSE,string_composition
STJSrcGen,Escape,Deserialize,E100,15,0.7338908070339194,5.866981195255937e-4,FALSE,string_composition
STJSrcGen,Escape,Serialize,A0,15,0.8094010411461251,0.004865863501697816,FALSE,string_composition
STJSrcGen,Escape,Serialize,E5,15,0.8137867652268964,0.005555663841262347,FALSE,string_composition
STJSrcGen,Escape,Serialize,E10,15,0.6977600513619671,2.35201187214293e-4,FALSE,string_composition
STJSrcGen,Escape,Serialize,E25,15,0.845622960842322,0.015065751354209855,FALSE,string_composition
STJSrcGen,Escape,Serialize,E50,15,0.9021956430315112,0.10281967444174409,TRUE,string_composition
STJSrcGen,Escape,Serialize,E100,15,0.6917163211262696,2.0294374918825717e-4,FALSE,string_composition
STJSrcGen,UnicodeEscape,Deserialize,A0,16,0.5358189894450507,4.260672706523229e-6,FALSE,string_composition
STJSrcGen,UnicodeEscape,Deserialize,UE5,15,0.5711968206902387,1.4018896820944906e-5,FALSE,string_composition
STJSrcGen,UnicodeEscape,Deserialize,UE10,15,0.5853169430750202,1.8729181256502364e-5,FALSE,string_composition
STJSrcGen,UnicodeEscape,Deserialize,UE25,15,0.9435425630514538,0.4290082825441494,TRUE,string_composition
STJSrcGen,UnicodeEscape,Deserialize,UE50,15,0.7904281955581102,0.002777971034433686,FALSE,string_composition
STJSrcGen,UnicodeEscape,Deserialize,UE100,15,0.8288774205926922,0.008845271803123264,FALSE,string_composition
STJSrcGen,UnicodeEscape,Serialize,A0,15,0.8094010411461251,0.004865863501697816,FALSE,string_composition
STJSrcGen,UnicodeEscape,Serialize,UE5,15,0.8112714443900952,0.005148179082076502,FALSE,string_composition
STJSrcGen,UnicodeEscape,Serialize,UE10,15,0.6084808384420841,3.0495939633780894e-5,FALSE,string_composition
STJSrcGen,UnicodeEscape,Serialize,UE25,15,0.7986077135799967,0.0035283110450420882,FALSE,string_composition
STJSrcGen,UnicodeEscape,Serialize,UE50,15,0.7293377238243922,5.212063169925121e-4,FALSE,string_composition
STJSrcGen,UnicodeEscape,Serialize,UE100,15,0.7908450086777562,0.002811766621082803,FALSE,string_composition
Newtonsoft,Unicode,Deserialize,A0,15,0.5861561115137848,1.9057738149461e-5,FALSE,string_composition
Newtonsoft,Unicode,Deserialize,U5,15,0.729533649578098,5.238575429809624e-4,FALSE,string_composition
Newtonsoft,Unicode,Deserialize,U10,15,0.7255295448195203,4.724222351048239e-4,FALSE,string_composition
Newtonsoft,Unicode,Deserialize,U25,15,0.7526470896671217,9.652765919558456e-4,FALSE,string_composition
Newtonsoft,Unicode,Deserialize,U50,15,0.7035111793400199,2.710205769344497e-4,FALSE,string_composition
Newtonsoft,Unicode,Deserialize,U100,15,0.44862482268913007,1.3923680604299334e-6,FALSE,string_composition
Newtonsoft,Unicode,Serialize,A0,15,0.5501735562918989,9.198458506749579e-6,FALSE,string_composition
Newtonsoft,Unicode,Serialize,U5,15,0.652068679045449,7.984174939428676e-5,FALSE,string_composition
Newtonsoft,Unicode,Serialize,U10,15,0.6564885950364955,8.833969171580786e-5,FALSE,string_composition
Newtonsoft,Unicode,Serialize,U25,15,0.7170810608201181,3.8076049632362424e-4,FALSE,string_composition
Newtonsoft,Unicode,Serialize,U50,15,0.7527837716686969,9.688459555898181e-4,FALSE,string_composition
Newtonsoft,Unicode,Serialize,U100,15,0.5718755127709088,1.42136743974268e-5,FALSE,string_composition
Newtonsoft,Escape,Deserialize,A0,15,0.5861561115137848,1.9057738149461e-5,FALSE,string_composition
Newtonsoft,Escape,Deserialize,E5,15,0.6062307778332268,2.9065269263813158e-5,FALSE,string_composition
Newtonsoft,Escape,Deserialize,E10,15,0.6822880947506595,1.616947649900488e-4,FALSE,string_composition
Newtonsoft,Escape,Deserialize,E25,15,0.6101778612545975,3.162457602962123e-5,FALSE,string_composition
Newtonsoft,Escape,Deserialize,E50,15,0.5983363977499887,2.4585548944434277e-5,FALSE,string_composition
Newtonsoft,Escape,Deserialize,E100,15,0.7586585646417314,0.001136409361866147,FALSE,string_composition
Newtonsoft,Escape,Serialize,A0,15,0.5501735562918989,9.198458506749579e-6,FALSE,string_composition
Newtonsoft,Escape,Serialize,E5,15,0.7077401285732953,3.0105900018646885e-4,FALSE,string_composition
Newtonsoft,Escape,Serialize,E10,15,0.6730052933595877,1.297168141513679e-4,FALSE,string_composition
Newtonsoft,Escape,Serialize,E25,15,0.6829199524819602,1.6415800195796634e-4,FALSE,string_composition
Newtonsoft,Escape,Serialize,E50,15,0.6131976493938527,3.374455969783605e-5,FALSE,string_composition
Newtonsoft,Escape,Serialize,E100,15,0.6296961820075676,4.8343795218155276e-5,FALSE,string_composition
Newtonsoft,UnicodeEscape,Deserialize,A0,15,0.5861561115137848,1.9057738149461e-5,FALSE,string_composition
Newtonsoft,UnicodeEscape,Deserialize,UE5,15,0.6900297581671099,1.9481018102245117e-4,FALSE,string_composition
Newtonsoft,UnicodeEscape,Deserialize,UE10,15,0.7499127703020199,8.967448250701809e-4,FALSE,string_composition
Newtonsoft,UnicodeEscape,Deserialize,UE25,100,0.25293189901559254,3.0070652934060724e-20,FALSE,string_composition
Newtonsoft,UnicodeEscape,Deserialize,UE50,15,0.6799677224765897,1.529821075359601e-4,FALSE,string_composition
Newtonsoft,UnicodeEscape,Deserialize,UE100,15,0.8270999942218686,0.00836771743503529,FALSE,string_composition
Newtonsoft,UnicodeEscape,Serialize,A0,15,0.5501735562918989,9.198458506749579e-6,FALSE,string_composition
Newtonsoft,UnicodeEscape,Serialize,UE5,15,0.6250177611610888,4.3619941651716905e-5,FALSE,string_composition
Newtonsoft,UnicodeEscape,Serialize,UE10,15,0.5850911519298208,1.864181242469328e-5,FALSE,string_composition
Newtonsoft,UnicodeEscape,Serialize,UE25,15,0.6098126783466886,3.137799712293295e-5,FALSE,string_composition
Newtonsoft,UnicodeEscape,Serialize,UE50,15,0.8080929958242626,0.004678258295619835,FALSE,string_composition
Newtonsoft,UnicodeEscape,Serialize,UE100,15,0.7529769781565383,9.739154848614466e-4,FALSE,string_composition
SpanJson,Integer,Deserialize,I2,15,0.6933167395928628,2.10997827323472e-4,FALSE,numeric
SpanJson,Integer,Deserialize,I3,15,0.5612856695905442,1.1476618089574072e-5,FALSE,numeric
SpanJson,Integer,Deserialize,I5,15,0.7307839350996614,5.411190335702297e-4,FALSE,numeric
SpanJson,Integer,Deserialize,I7,15,0.5544709609147439,1.0016485676362145e-5,FALSE,numeric
SpanJson,Integer,Deserialize,I10,15,0.8204099573326912,0.006802028629664937,FALSE,numeric
SpanJson,Integer,Serialize,I2,15,0.6266046297832912,4.516453492607458e-5,FALSE,numeric
SpanJson,Integer,Serialize,I3,15,0.45826902204197784,1.6501208018334788e-6,FALSE,numeric
SpanJson,Integer,Serialize,I5,15,0.6044155642477053,2.796326020285693e-5,FALSE,numeric
SpanJson,Integer,Serialize,I7,15,0.7004447962498455,2.5124917535980257e-4,FALSE,numeric
SpanJson,Integer,Serialize,I10,15,0.5445977010521239,8.241590205720752e-6,FALSE,numeric
SpanJson,Float,Deserialize,F2,15,0.7130815076299694,3.4417439595725764e-4,FALSE,numeric
SpanJson,Float,Deserialize,F3,15,0.7444829283147434,7.755819549971012e-4,FALSE,numeric
SpanJson,Float,Deserialize,F5,15,0.7190924383637898,4.007099762089888e-4,FALSE,numeric
SpanJson,Float,Deserialize,F7,15,0.7357682133296214,6.162146673900018e-4,FALSE,numeric
SpanJson,Float,Deserialize,F10,15,0.6190437935011432,3.8291644843085934e-5,FALSE,numeric
SpanJson,Float,Serialize,F2,15,0.8025770120799929,0.003967882264319937,FALSE,numeric
SpanJson,Float,Serialize,F3,15,0.8448437559743295,0.01469129943224188,FALSE,numeric
SpanJson,Float,Serialize,F5,15,0.7163707113038003,3.739707518114822e-4,FALSE,numeric
SpanJson,Float,Serialize,F7,15,0.570234585151026,1.374760463435572e-5,FALSE,numeric
SpanJson,Float,Serialize,F10,15,0.575945339055014,1.544383167818276e-5,FALSE,numeric
Utf8Json,Integer,Deserialize,I2,15,0.6749794352728722,1.3590317495379623e-4,FALSE,numeric
Utf8Json,Integer,Deserialize,I3,15,0.832829374700893,0.010014037628256438,FALSE,numeric
Utf8Json,Integer,Deserialize,I5,15,0.8897642726363736,0.06651097554502795,TRUE,numeric
Utf8Json,Integer,Deserialize,I7,15,0.5924791006959544,2.1739938174671898e-5,FALSE,numeric
Utf8Json,Integer,Deserialize,I10,15,0.5654858563342158,1.2488262162950514e-5,FALSE,numeric
Utf8Json,Integer,Serialize,I2,15,0.6002069856206287,2.5575988487795735e-5,FALSE,numeric
Utf8Json,Integer,Serialize,I3,15,0.8907206413915649,0.06876426213240122,TRUE,numeric
Utf8Json,Integer,Serialize,I5,15,0.9000192402024576,0.09523747677037554,TRUE,numeric
Utf8Json,Integer,Serialize,I7,15,0.6322688183979732,5.117143986783464e-5,FALSE,numeric
Utf8Json,Integer,Serialize,I10,15,0.7906131003442479,0.002792909488879099,FALSE,numeric
Utf8Json,Float,Deserialize,F2,15,0.8872997481132616,0.061049781821720966,TRUE,numeric
Utf8Json,Float,Deserialize,F3,15,0.6979625463516561,2.3637257752578896e-4,FALSE,numeric
Utf8Json,Float,Deserialize,F5,15,0.7020840997471887,2.616199429080418e-4,FALSE,numeric
Utf8Json,Float,Deserialize,F7,15,0.8613349689888748,0.025228436352262684,FALSE,numeric
Utf8Json,Float,Deserialize,F10,15,0.8942467239189762,0.07777626006144396,TRUE,numeric
Utf8Json,Float,Serialize,F2,15,0.8808160414142014,0.04879511453150429,FALSE,numeric
Utf8Json,Float,Serialize,F3,15,0.7818723882049354,0.0021720040109264064,FALSE,numeric
Utf8Json,Float,Serialize,F5,15,0.8408163534161752,0.012907051654663894,FALSE,numeric
Utf8Json,Float,Serialize,F7,15,0.5485087662670599,8.900948584920353e-6,FALSE,numeric
Utf8Json,Float,Serialize,F10,15,0.8349505559763363,0.010708099041457001,FALSE,numeric
STJRefGen,Integer,Deserialize,I2,15,0.629755925462168,4.840753601159744e-5,FALSE,numeric
STJRefGen,Integer,Deserialize,I3,15,0.6186728177205817,3.7984509106300866e-5,FALSE,numeric
STJRefGen,Integer,Deserialize,I5,15,0.6140099858041013,3.434035621282605e-5,FALSE,numeric
STJRefGen,Integer,Deserialize,I7,15,0.580939976521313,1.7110599202544184e-5,FALSE,numeric
STJRefGen,Integer,Deserialize,I10,15,0.6848577642326106,1.719654593234976e-4,FALSE,numeric
STJRefGen,Integer,Serialize,I2,15,0.6059423284366657,2.8887102795015975e-5,FALSE,numeric
STJRefGen,Integer,Serialize,I3,15,0.7990704677781315,0.003576772005819413,FALSE,numeric
STJRefGen,Integer,Serialize,I5,15,0.6983946860304022,2.3889329714290412e-4,FALSE,numeric
STJRefGen,Integer,Serialize,I7,15,0.7325617658748056,5.667177125962953e-4,FALSE,numeric
STJRefGen,Integer,Serialize,I10,15,0.697483259125645,2.336100200500516e-4,FALSE,numeric
STJRefGen,Float,Deserialize,F2,15,0.7193564982456595,4.0341079204093223e-4,FALSE,numeric
STJRefGen,Float,Deserialize,F3,15,0.6600842911911631,9.596477206426513e-5,FALSE,numeric
STJRefGen,Float,Deserialize,F5,15,0.6201115813227984,3.919055590919501e-5,FALSE,numeric
STJRefGen,Float,Deserialize,F7,15,0.601724068281646,2.6410485885879653e-5,FALSE,numeric
STJRefGen,Float,Deserialize,F10,15,0.7702645231092942,0.0015654719064781947,FALSE,numeric
STJRefGen,Float,Serialize,F2,15,0.5682214285527709,1.31979434900406e-5,FALSE,numeric
STJRefGen,Float,Serialize,F3,15,0.6218819238537909,4.07308626355093e-5,FALSE,numeric
STJRefGen,Float,Serialize,F5,15,0.6060709405795339,2.8966398354879763e-5,FALSE,numeric
STJRefGen,Float,Serialize,F7,15,0.6645170026183278,1.0634445632298876e-4,FALSE,numeric
STJRefGen,Float,Serialize,F10,16,0.5915669856169377,1.3492766107669249e-5,FALSE,numeric
STJSrcGen,Integer,Deserialize,I2,15,0.7065859061573813,2.925230061658192e-4,FALSE,numeric
STJSrcGen,Integer,Deserialize,I3,15,0.6569966508268889,8.937667242426882e-5,FALSE,numeric
STJSrcGen,Integer,Deserialize,I5,15,0.6384111489703137,5.8661147991763355e-5,FALSE,numeric
STJSrcGen,Integer,Deserialize,I7,15,0.6336347073180963,5.2743964974550413e-5,FALSE,numeric
STJSrcGen,Integer,Deserialize,I10,15,0.6151634523348785,3.520569851013682e-5,FALSE,numeric
STJSrcGen,Integer,Serialize,I2,15,0.7015043170602052,2.579007409318738e-4,FALSE,numeric
STJSrcGen,Integer,Serialize,I3,15,0.6918296312806262,2.035030413068466e-4,FALSE,numeric
STJSrcGen,Integer,Serialize,I5,15,0.6516531721094135,7.908897651382385e-5,FALSE,numeric
STJSrcGen,Integer,Serialize,I7,15,0.803849017776787,0.0041208230265642664,FALSE,numeric
STJSrcGen,Integer,Serialize,I10,15,0.7119330936037391,3.3437701078775476e-4,FALSE,numeric
STJSrcGen,Float,Deserialize,F2,15,0.8135682925305439,0.005518944207885051,FALSE,numeric
STJSrcGen,Float,Deserialize,F3,15,0.6416082960298162,6.301504894361157e-5,FALSE,numeric
STJSrcGen,Float,Deserialize,F5,15,0.49098415554945063,2.977303941104768e-6,FALSE,numeric
STJSrcGen,Float,Deserialize,F7,15,0.5731160853918875,1.4577197475391667e-5,FALSE,numeric
STJSrcGen,Float,Deserialize,F10,15,0.78378868579079,0.0022942635256551144,FALSE,numeric
STJSrcGen,Float,Serialize,F2,15,0.8471063380499245,0.015806835602210623,FALSE,numeric
STJSrcGen,Float,Serialize,F3,15,0.8509746705589429,0.017927033883555103,FALSE,numeric
STJSrcGen,Float,Serialize,F5,15,0.8096604069157229,0.004904006352665239,FALSE,numeric
STJSrcGen,Float,Serialize,F7,15,0.8725320984808475,0.03676322056702981,FALSE,numeric
STJSrcGen,Float,Serialize,F10,15,0.8982494692028982,0.08949394931065088,TRUE,numeric
Newtonsoft,Integer,Deserialize,I2,15,0.6203919318246723,3.9430278980434545e-5,FALSE,numeric
Newtonsoft,Integer,Deserialize,I3,15,0.7255337218464908,4.72472991168349e-4,FALSE,numeric
Newtonsoft,Integer,Deserialize,I5,15,0.7946498091694165,0.0031413358971035432,FALSE,numeric
Newtonsoft,Integer,Deserialize,I7,15,0.47963379282205887,2.4199358377100446e-6,FALSE,numeric
Newtonsoft,Integer,Deserialize,I10,15,0.6041640277467242,2.7814102646955177e-5,FALSE,numeric
Newtonsoft,Integer,Serialize,I2,15,0.6951588413306697,2.2069274396554025e-4,FALSE,numeric
Newtonsoft,Integer,Serialize,I3,15,0.7339481275505861,5.875766103660786e-4,FALSE,numeric
Newtonsoft,Integer,Serialize,I5,15,0.6503326129803908,7.674638566634298e-5,FALSE,numeric
Newtonsoft,Integer,Serialize,I7,15,0.5413022002818273,7.726373651432098e-6,FALSE,numeric
Newtonsoft,Integer,Serialize,I10,15,0.6761246006935914,1.3963548895267676e-4,FALSE,numeric
Newtonsoft,Float,Deserialize,F2,15,0.814516804967432,0.005680264321344717,FALSE,numeric
Newtonsoft,Float,Deserialize,F3,15,0.5759271808364291,1.5438097729029273e-5,FALSE,numeric
Newtonsoft,Float,Deserialize,F5,15,0.6657542898709505,1.0945105316178157e-4,FALSE,numeric
Newtonsoft,Float,Deserialize,F7,15,0.6556084767606123,8.657356771851372e-5,FALSE,numeric
Newtonsoft,Float,Deserialize,F10,15,0.8814829234754508,0.04992794616828192,FALSE,numeric
Newtonsoft,Float,Serialize,F2,15,0.6972078262381631,2.3203807159337506e-4,FALSE,numeric
Newtonsoft,Float,Serialize,F3,15,0.5730372999756548,1.4553819014263167e-5,FALSE,numeric
Newtonsoft,Float,Serialize,F5,15,0.9054488979581685,0.11531411280771905,TRUE,numeric
Newtonsoft,Float,Serialize,F7,15,0.7022488354735619,2.6268711100669987e-4,FALSE,numeric
Newtonsoft,Float,Serialize,F10,15,0.6411782926648542,6.240992004806354e-5,FALSE,numeric
SpanJson,All,Deserialize,L5,15,0.5564563525278651,1.0420271410039976e-5,FALSE,string_length
SpanJson,All,Deserialize,L20,15,0.6698399114994406,1.204164378775515e-4,FALSE,string_length
SpanJson,All,Deserialize,L50,15,0.7316930131438897,5.540507845792794e-4,FALSE,string_length
SpanJson,All,Deserialize,L200,15,0.7508020653891819,9.184452351718034e-4,FALSE,string_length
SpanJson,All,Deserialize,L500,15,0.42990462694723464,1.0064530702841264e-6,FALSE,string_length
SpanJson,All,Deserialize,L2000,15,0.6458887468110706,6.939179210360294e-5,FALSE,string_length
SpanJson,All,Deserialize,L10000,37,0.34139099982076093,1.0303557187904373e-11,FALSE,string_length
SpanJson,All,Serialize,L5,15,0.4082013297837567,6.964453452665178e-7,FALSE,string_length
SpanJson,All,Serialize,L20,15,0.9608213842192258,0.7066724354263372,TRUE,string_length
SpanJson,All,Serialize,L50,15,0.5378139932558137,7.218191400487374e-6,FALSE,string_length
SpanJson,All,Serialize,L200,15,0.6846207867837331,1.70989752744508e-4,FALSE,string_length
SpanJson,All,Serialize,L500,15,0.5047916070385376,3.845585626998807e-6,FALSE,string_length
SpanJson,All,Serialize,L2000,15,0.9723030086686707,0.8905753602298315,TRUE,string_length
SpanJson,All,Serialize,L10000,15,0.939811186217982,0.38000194577078,TRUE,string_length
Utf8Json,All,Deserialize,L5,15,0.5636114829740679,1.2025539830165296e-5,FALSE,string_length
Utf8Json,All,Deserialize,L20,15,0.7807218161491998,0.002101953777361893,FALSE,string_length
Utf8Json,All,Deserialize,L50,15,0.7499134541708796,8.967613007636165e-4,FALSE,string_length
Utf8Json,All,Deserialize,L200,15,0.6310447495664371,4.9804646635526896e-5,FALSE,string_length
Utf8Json,All,Deserialize,L500,15,0.5986704027308658,2.4759354501661846e-5,FALSE,string_length
Utf8Json,All,Deserialize,L2000,15,0.5852803772490588,1.8715002718022076e-5,FALSE,string_length
Utf8Json,All,Deserialize,L10000,34,0.3199999648401155,2.0576896167418057e-11,FALSE,string_length
Utf8Json,All,Serialize,L5,15,0.5501850157267394,9.200542718901414e-6,FALSE,string_length
Utf8Json,All,Serialize,L20,15,0.829326835562862,0.008970553925468548,FALSE,string_length
Utf8Json,All,Serialize,L50,15,0.5990799001287276,2.4974233200593505e-5,FALSE,string_length
Utf8Json,All,Serialize,L200,15,0.6797298151517721,1.5211755318751997e-4,FALSE,string_length
Utf8Json,All,Serialize,L500,15,0.5034724442981757,3.7520200789996675e-6,FALSE,string_length
Utf8Json,All,Serialize,L2000,19,0.933608568868235,0.20176891568268548,TRUE,string_length
Utf8Json,All,Serialize,L10000,23,0.9283922160962145,0.10096165226644915,TRUE,string_length
STJRefGen,All,Deserialize,L5,15,0.5849865020588185,1.8601466052685814e-5,FALSE,string_length
STJRefGen,All,Deserialize,L20,15,0.7959297880930476,0.0032612790220758734,FALSE,string_length
STJRefGen,All,Deserialize,L50,15,0.5636596635898301,1.203720257643458e-5,FALSE,string_length
STJRefGen,All,Deserialize,L200,15,0.8385424653737683,0.012002509169022903,FALSE,string_length
STJRefGen,All,Deserialize,L500,15,0.709840278715075,3.172804216281723e-4,FALSE,string_length
STJRefGen,All,Deserialize,L2000,66,0.4032120656869478,6.434947621038136e-15,FALSE,string_length
STJRefGen,All,Deserialize,L10000,15,0.7359746461697902,6.19555702658211e-4,FALSE,string_length
STJRefGen,All,Serialize,L5,15,0.7427819290291502,7.413208230095834e-4,FALSE,string_length
STJRefGen,All,Serialize,L20,15,0.8390482708991629,0.012197730491731831,FALSE,string_length
STJRefGen,All,Serialize,L50,15,0.8729291183266837,0.03726228880554321,FALSE,string_length
STJRefGen,All,Serialize,L200,15,0.9565312735916709,0.6323856276501361,TRUE,string_length
STJRefGen,All,Serialize,L500,15,0.7924104298637472,0.0029426629113694647,FALSE,string_length
STJRefGen,All,Serialize,L2000,45,0.9796972028357777,0.6075305465107227,TRUE,string_length
STJRefGen,All,Serialize,L10000,66,0.9602280706943024,0.03309586483815548,FALSE,string_length
STJSrcGen,All,Deserialize,L5,15,0.6948655385041318,2.1911779485409927e-4,FALSE,string_length
STJSrcGen,All,Deserialize,L20,66,0.22122134765221935,5.956465551755202e-17,FALSE,string_length
STJSrcGen,All,Deserialize,L50,15,0.6942484144013963,2.1584307504341404e-4,FALSE,string_length
STJSrcGen,All,Deserialize,L200,15,0.7488794579573442,8.722158044003951e-4,FALSE,string_length
STJSrcGen,All,Deserialize,L500,15,0.8859679499932884,0.05829422910264649,TRUE,string_length
STJSrcGen,All,Deserialize,L2000,15,0.9140141638451535,0.1560231560696405,TRUE,string_length
STJSrcGen,All,Deserialize,L10000,72,0.50157586991799,3.0299066961793414e-14,FALSE,string_length
STJSrcGen,All,Serialize,L5,15,0.5717704013417138,1.4183320767020609e-5,FALSE,string_length
STJSrcGen,All,Serialize,L20,15,0.8274156243781507,0.008450475879852863,FALSE,string_length
STJSrcGen,All,Serialize,L50,15,0.5586501484612372,1.0886691227280065e-5,FALSE,string_length
STJSrcGen,All,Serialize,L200,15,0.9305177142189566,0.2777783608003125,TRUE,string_length
STJSrcGen,All,Serialize,L500,15,0.7084379721301017,3.0634858862516306e-4,FALSE,string_length
STJSrcGen,All,Serialize,L2000,41,0.9767325340488306,0.5541998634844943,TRUE,string_length
STJSrcGen,All,Serialize,L10000,23,0.9547654223862511,0.3661614765415778,TRUE,string_length
Newtonsoft,All,Deserialize,L5,15,0.6788337891935499,1.4890791941856896e-4,FALSE,string_length
Newtonsoft,All,Deserialize,L20,15,0.5209110940380848,5.212724505721716e-6,FALSE,string_length
Newtonsoft,All,Deserialize,L50,15,0.5800116174036827,1.6786856404042288e-5,FALSE,string_length
Newtonsoft,All,Deserialize,L200,15,0.6707146720201975,1.2291324071087484e-4,FALSE,string_length
Newtonsoft,All,Deserialize,L500,15,0.793697932300318,0.003055192501914807,FALSE,string_length
Newtonsoft,All,Deserialize,L2000,15,0.9156941117610833,0.1655465470114234,TRUE,string_length
Newtonsoft,All,Deserialize,L10000,15,0.9157498858418747,0.1658723525833604,TRUE,string_length
Newtonsoft,All,Serialize,L5,15,0.5436361880476748,8.08759019337128e-6,FALSE,string_length
Newtonsoft,All,Serialize,L20,15,0.7406030407260793,6.997773659649433e-4,FALSE,string_length
Newtonsoft,All,Serialize,L50,15,0.5032618340968531,3.7373075739022146e-6,FALSE,string_length
Newtonsoft,All,Serialize,L200,15,0.82115739470825,0.006960349012098621,FALSE,string_length
Newtonsoft,All,Serialize,L500,15,0.9161607892099773,0.16829215265681433,TRUE,string_length
Newtonsoft,All,Serialize,L2000,15,0.877004538457289,0.042815485281951594,FALSE,string_length
Newtonsoft,All,Serialize,L10000,15,0.6902370467611278,1.957908111141264e-4,FALSE,string_length
